lead_id,created_at,first_response_at,response_minutes,source,campaign,region,owner,status,converted,revenue_usd
LEAD_001881,2026-02-09 11:08:45,2026-02-09 11:59:45,51,instagram_dm,paid_search,ATL,alex,converted,1,2876
LEAD_001882,2026-03-03 14:19:34,2026-03-03 14:39:34,20,email,organic,ATL,sam,open,0,0
LEAD_001883,2026-02-03 03:40:31,2026-02-03 03:54:31,14,email,newsletter,Alpharetta,taylor,lost,0,0
LEAD_001884,2026-02-18 03:11:10,2026-02-18 04:49:10,98,website_form,organic,Alpharetta,sam,nurture,0,0
LEAD_001885,2025-12-08 00:09:45,2025-12-08 01:09:45,60,email,newsletter,Remote,jordan,converted,1,2472
LEAD_001886,2026-01-13 04:26:30,2026-01-13 04:59:30,33,event,paid_search,Alpharetta,sam,open,0,0
LEAD_001887,2025-11-19 22:01:53,2025-11-19 23:22:53,81,email,partner,Cumming,alex,lost,0,0
LEAD_001888,2025-12-18 09:35:29,2025-12-18 09:44:29,9,instagram_dm,organic,Alpharetta,taylor,open,0,0
LEAD_001889,2026-02-13 23:21:57,2026-02-13 23:23:57,2,referral,organic,Remote,taylor,nurture,0,0
LEAD_001890,2026-03-17 19:34:08,2026-03-17 20:10:08,36,referral,spring_promo,Alpharetta,alex,lost,0,0
LEAD_001891,2025-11-30 16:47:21,2025-11-30 17:24:21,37,email,spring_promo,Alpharetta,jordan,lost,0,0
LEAD_001892,2026-01-05 23:27:35,2026-01-05 23:35:35,8,referral,newsletter,Remote,sam,open,0,0
LEAD_001893,2026-02-22 19:21:38,2026-02-22 20:19:38,58,email,partner,ATL,taylor,nurture,0,0
LEAD_001894,2025-12-13 06:46:44,2025-12-13 06:50:44,4,referral,organic,Alpharetta,sam,converted,1,1395
LEAD_001895,2026-01-24 09:48:03,2026-01-24 10:30:03,42,website_form,spring_promo,Remote,alex,converted,1,3774
LEAD_001896,2026-02-14 18:24:06,2026-02-14 19:13:06,49,website_form,organic,Remote,jordan,nurture,0,0
LEAD_001897,2026-01-31 17:11:39,2026-01-31 17:46:39,35,website_form,organic,ATL,taylor,nurture,0,0
LEAD_001898,2025-12-11 08:40:03,2025-12-11 08:47:03,7,referral,organic,Cumming,alex,converted,1,2111
LEAD_001899,2025-12-31 10:39:50,2025-12-31 11:51:50,72,email,spring_promo,Alpharetta,jordan,open,0,0
LEAD_001900,2026-02-20 20:28:36,2026-02-20 20:49:36,21,website_form,newsletter,ATL,alex,nurture,0,0
LEAD_001901,2026-01-24 07:19:43,2026-01-24 07:40:43,21,website_form,spring_promo,Alpharetta,taylor,nurture,0,0
LEAD_001902,2025-11-19 10:13:03,2025-11-19 10:31:03,18,event,organic,ATL,alex,converted,1,1706
LEAD_001903,2026-02-18 02:48:35,2026-02-18 03:40:35,52,referral,paid_search,ATL,taylor,nurture,0,0
LEAD_001904,2025-11-23 00:51:10,2025-11-23 01:11:10,20,email,organic,Cumming,sam,lost,0,0
LEAD_001905,2026-02-16 06:52:10,2026-02-16 07:03:10,11,instagram_dm,newsletter,Cumming,sam,nurture,0,0
LEAD_001906,2025-12-13 02:18:01,2025-12-13 03:21:01,63,email,newsletter,Cumming,taylor,open,0,0
LEAD_001907,2026-03-13 18:24:28,2026-03-13 18:55:28,31,email,newsletter,Cumming,taylor,nurture,0,0
LEAD_001908,2026-01-01 22:49:32,2026-01-01 23:53:32,64,event,organic,ATL,jordan,lost,0,0
LEAD_001909,2025-12-28 00:43:09,2025-12-28 01:15:09,32,website_form,organic,ATL,alex,open,0,0
LEAD_001910,2025-12-06 15:57:14,2025-12-06 16:14:14,17,email,paid_search,ATL,jordan,nurture,0,0
LEAD_001911,2025-12-25 11:17:47,2025-12-25 11:22:47,5,website_form,paid_search,ATL,jordan,open,0,0
LEAD_001912,2026-03-03 23:54:37,2026-03-04 00:30:37,36,email,organic,Cumming,jordan,open,0,0
LEAD_001913,2026-03-18 08:35:57,2026-03-18 09:00:57,25,email,spring_promo,Alpharetta,jordan,lost,0,0
LEAD_001914,2026-01-01 23:53:16,2026-01-02 00:47:16,54,email,spring_promo,ATL,alex,lost,0,0
LEAD_001915,2026-01-11 15:09:17,2026-01-11 15:28:17,19,website_form,spring_promo,ATL,jordan,converted,1,2456
LEAD_001916,2026-02-13 10:43:14,2026-02-13 11:25:14,42,email,newsletter,Alpharetta,jordan,converted,1,4018
LEAD_001917,2026-03-05 03:24:00,2026-03-05 03:55:00,31,website_form,spring_promo,ATL,alex,converted,1,2366
LEAD_001918,2026-01-28 23:07:26,2026-01-28 23:22:26,15,website_form,organic,Remote,jordan,nurture,0,0
LEAD_001919,2026-01-04 18:45:01,2026-01-04 19:06:01,21,website_form,paid_search,Alpharetta,jordan,converted,1,2340
LEAD_001920,2026-01-07 07:30:26,2026-01-07 07:39:26,9,referral,organic,ATL,jordan,nurture,0,0
LEAD_001921,2026-02-10 06:32:11,2026-02-10 08:15:11,103,email,paid_search,ATL,alex,lost,0,0
LEAD_001922,2025-11-19 04:25:29,2025-11-19 05:07:29,42,instagram_dm,newsletter,Cumming,jordan,lost,0,0
LEAD_001923,2026-02-01 03:34:25,2026-02-01 03:42:25,8,instagram_dm,spring_promo,ATL,sam,converted,1,2824
LEAD_001924,2025-12-31 10:58:34,2025-12-31 12:37:34,99,instagram_dm,newsletter,ATL,jordan,nurture,0,0
LEAD_001925,2026-02-22 02:26:40,2026-02-22 02:38:40,12,email,newsletter,ATL,taylor,nurture,0,0
LEAD_001926,2025-11-29 22:58:09,2025-11-29 23:17:09,19,email,organic,Alpharetta,jordan,nurture,0,0
LEAD_001927,2026-01-28 09:10:43,2026-01-28 09:36:43,26,email,spring_promo,Cumming,alex,open,0,0
LEAD_001928,2026-01-15 12:21:29,2026-01-15 12:53:29,32,instagram_dm,organic,ATL,jordan,nurture,0,0
LEAD_001929,2026-02-03 21:03:13,2026-02-03 21:56:13,53,email,partner,Alpharetta,taylor,lost,0,0
LEAD_001930,2025-11-26 13:56:04,2025-11-26 13:59:04,3,referral,newsletter,Cumming,alex,converted,1,3211
LEAD_001931,2026-01-27 09:30:34,2026-01-27 10:02:34,32,referral,spring_promo,Cumming,taylor,converted,1,1822
LEAD_001932,2026-01-25 04:13:55,2026-01-25 04:38:55,25,website_form,newsletter,ATL,jordan,lost,0,0
LEAD_001933,2026-01-25 01:51:26,2026-01-25 02:27:26,36,website_form,organic,Cumming,taylor,converted,1,1964
LEAD_001934,2026-01-30 05:12:02,2026-01-30 05:36:02,24,instagram_dm,newsletter,Remote,sam,converted,1,1739
LEAD_001935,2026-02-07 23:23:02,2026-02-07 23:45:02,22,website_form,newsletter,ATL,sam,lost,0,0
LEAD_001936,2026-02-23 09:31:28,2026-02-23 10:00:28,29,website_form,organic,ATL,taylor,open,0,0
LEAD_001937,2025-12-21 04:14:24,2025-12-21 05:49:24,95,referral,paid_search,ATL,sam,nurture,0,0
LEAD_001938,2026-02-25 19:17:55,2026-02-25 19:39:55,22,website_form,newsletter,ATL,alex,open,0,0
LEAD_001939,2026-01-17 14:07:57,2026-01-17 15:17:57,70,event,newsletter,Cumming,jordan,open,0,0
LEAD_001940,2025-11-28 01:05:03,2025-11-28 01:40:03,35,instagram_dm,spring_promo,Alpharetta,alex,lost,0,0
LEAD_001941,2025-11-25 19:46:58,2025-11-25 20:20:58,34,referral,paid_search,Remote,taylor,converted,1,2809
LEAD_001942,2025-12-28 21:45:45,2025-12-28 22:21:45,36,website_form,partner,ATL,jordan,nurture,0,0
LEAD_001943,2026-02-20 23:39:34,2026-02-21 00:24:34,45,website_form,spring_promo,Cumming,taylor,lost,0,0
LEAD_001944,2026-02-11 17:16:38,2026-02-11 17:39:38,23,email,organic,Alpharetta,taylor,converted,1,2110
LEAD_001945,2026-02-21 10:22:02,2026-02-21 11:29:02,67,website_form,organic,Cumming,alex,open,0,0
LEAD_001946,2026-01-19 20:53:28,2026-01-19 21:38:28,45,website_form,paid_search,Cumming,sam,nurture,0,0
LEAD_001947,2026-01-10 14:55:46,2026-01-10 15:05:46,10,website_form,newsletter,ATL,taylor,converted,1,2174
LEAD_001948,2025-12-06 11:49:10,2025-12-06 11:51:10,2,website_form,spring_promo,Cumming,sam,nurture,0,0
LEAD_001949,2025-12-28 04:21:05,2025-12-28 05:55:05,94,website_form,paid_search,Cumming,taylor,open,0,0
LEAD_001950,2026-01-09 21:07:55,2026-01-09 21:44:55,37,referral,spring_promo,Alpharetta,jordan,open,0,0
LEAD_001951,2025-11-29 10:19:32,2025-11-29 10:27:32,8,website_form,paid_search,Alpharetta,alex,open,0,0
LEAD_001952,2025-12-15 06:31:07,2025-12-15 06:53:07,22,website_form,organic,ATL,taylor,nurture,0,0
LEAD_001953,2026-01-29 14:02:42,2026-01-29 15:02:42,60,instagram_dm,organic,ATL,alex,converted,1,2217
LEAD_001954,2026-02-15 01:51:57,2026-02-15 02:18:57,27,event,spring_promo,Remote,alex,converted,1,921
LEAD_001955,2026-03-18 14:23:49,2026-03-18 14:52:49,29,website_form,spring_promo,Cumming,jordan,converted,1,3057
LEAD_001956,2026-03-10 18:31:21,2026-03-10 19:23:21,52,website_form,newsletter,Remote,taylor,lost,0,0
LEAD_001957,2026-02-03 21:44:38,2026-02-03 22:24:38,40,email,newsletter,ATL,jordan,lost,0,0
LEAD_001958,2026-01-08 08:21:02,2026-01-08 09:09:02,48,event,spring_promo,Cumming,sam,lost,0,0
LEAD_001959,2026-02-03 03:20:49,2026-02-03 04:12:49,52,referral,spring_promo,Cumming,sam,lost,0,0
LEAD_001960,2026-02-21 01:49:58,2026-02-21 02:06:58,17,instagram_dm,spring_promo,Remote,sam,lost,0,0
LEAD_001961,2025-12-02 23:57:52,2025-12-03 00:16:52,19,website_form,newsletter,ATL,sam,nurture,0,0
LEAD_001962,2026-01-06 23:40:56,2026-01-06 23:55:56,15,email,newsletter,ATL,alex,nurture,0,0
LEAD_001963,2026-02-27 13:47:12,2026-02-27 14:06:12,19,website_form,spring_promo,Cumming,jordan,nurture,0,0
LEAD_001964,2026-01-03 20:35:42,2026-01-03 21:03:42,28,instagram_dm,newsletter,Remote,taylor,lost,0,0
LEAD_001965,2026-01-26 10:08:54,2026-01-26 10:38:54,30,instagram_dm,spring_promo,Remote,sam,open,0,0
LEAD_001966,2026-01-28 07:55:55,2026-01-28 09:15:55,80,event,partner,Remote,alex,open,0,0
LEAD_001967,2025-12-10 22:26:52,2025-12-10 23:05:52,39,website_form,partner,Remote,taylor,lost,0,0
LEAD_001968,2026-01-01 06:23:39,2026-01-01 06:52:39,29,website_form,newsletter,ATL,jordan,open,0,0
LEAD_001969,2025-12-28 22:32:55,2025-12-28 22:44:55,12,email,partner,ATL,taylor,lost,0,0
LEAD_001970,2025-11-21 22:36:10,2025-11-21 23:01:10,25,instagram_dm,paid_search,ATL,alex,nurture,0,0
LEAD_001971,2025-11-21 16:49:43,2025-11-21 18:27:43,98,referral,paid_search,ATL,alex,converted,1,1786
LEAD_001972,2026-02-26 14:26:37,2026-02-26 16:03:37,97,website_form,newsletter,Alpharetta,jordan,open,0,0
LEAD_001973,2025-12-21 13:36:00,2025-12-21 14:00:00,24,website_form,organic,Remote,jordan,nurture,0,0
LEAD_001974,2026-01-19 23:13:23,2026-01-19 23:19:23,6,email,spring_promo,ATL,sam,lost,0,0
LEAD_001975,2025-12-24 15:29:09,2025-12-24 15:51:09,22,website_form,organic,Alpharetta,jordan,open,0,0
LEAD_001976,2026-03-11 16:18:45,2026-03-11 17:38:45,80,referral,newsletter,Remote,alex,lost,0,0
LEAD_001977,2025-12-19 21:55:51,2025-12-19 22:24:51,29,email,spring_promo,Cumming,sam,lost,0,0
LEAD_001978,2026-01-09 08:34:04,2026-01-09 09:26:04,52,referral,organic,ATL,jordan,converted,1,2125
LEAD_001979,2026-03-03 12:37:10,2026-03-03 13:08:10,31,email,organic,Cumming,sam,converted,1,1598
LEAD_001980,2026-02-27 19:55:30,2026-02-27 20:03:30,8,referral,spring_promo,Cumming,jordan,converted,1,1102
LEAD_001981,2025-12-11 03:07:42,2025-12-11 03:39:42,32,website_form,newsletter,Cumming,sam,open,0,0
LEAD_001982,2026-02-23 02:46:08,2026-02-23 03:43:08,57,referral,partner,Cumming,sam,open,0,0
LEAD_001983,2026-01-12 18:44:04,2026-01-12 19:03:04,19,website_form,newsletter,ATL,sam,open,0,0
LEAD_001984,2026-01-15 18:06:24,2026-01-15 19:02:24,56,email,newsletter,Remote,sam,open,0,0
LEAD_001985,2025-12-04 19:34:43,2025-12-04 20:08:43,34,website_form,newsletter,Cumming,alex,open,0,0
LEAD_001986,2025-11-28 11:17:19,2025-11-28 12:11:19,54,email,organic,Cumming,jordan,nurture,0,0
LEAD_001987,2026-02-14 03:37:17,2026-02-14 04:17:17,40,website_form,spring_promo,Remote,taylor,open,0,0
LEAD_001988,2026-01-17 08:57:52,2026-01-17 09:10:52,13,website_form,paid_search,ATL,sam,lost,0,0
LEAD_001989,2026-01-10 05:17:10,2026-01-10 05:42:10,25,event,spring_promo,ATL,alex,converted,1,2354
LEAD_001990,2026-02-14 08:08:24,2026-02-14 08:32:24,24,website_form,spring_promo,Alpharetta,taylor,open,0,0
LEAD_001991,2026-02-18 15:50:00,2026-02-18 16:08:00,18,referral,paid_search,ATL,sam,converted,1,2715
LEAD_001992,2025-12-07 20:48:42,2025-12-07 21:26:42,38,event,spring_promo,Alpharetta,alex,nurture,0,0
LEAD_001993,2026-01-31 00:36:17,2026-01-31 02:26:17,110,website_form,organic,ATL,sam,nurture,0,0
LEAD_001994,2025-12-05 00:58:33,2025-12-05 02:05:33,67,instagram_dm,spring_promo,ATL,jordan,lost,0,0
LEAD_001995,2026-02-16 23:06:59,2026-02-17 00:19:59,73,website_form,spring_promo,Cumming,sam,nurture,0,0
LEAD_001996,2026-02-05 15:11:13,2026-02-05 15:28:13,17,website_form,spring_promo,ATL,jordan,open,0,0
LEAD_001997,2026-03-13 14:12:23,2026-03-13 15:26:23,74,email,spring_promo,Alpharetta,sam,lost,0,0
LEAD_001998,2025-11-27 01:45:19,2025-11-27 03:16:19,91,event,newsletter,Alpharetta,alex,open,0,0
LEAD_001999,2025-11-25 15:28:26,2025-11-25 15:45:26,17,website_form,paid_search,Remote,sam,open,0,0
LEAD_002000,2025-12-22 15:51:18,2025-12-22 16:35:18,44,email,organic,Alpharetta,jordan,converted,1,7131
LEAD_002001,2025-12-20 04:52:07,2025-12-20 05:37:07,45,email,paid_search,ATL,jordan,nurture,0,0
LEAD_002002,2025-12-18 10:27:19,2025-12-18 10:53:19,26,referral,spring_promo,Alpharetta,alex,lost,0,0
LEAD_002003,2026-03-07 13:10:10,2026-03-07 13:46:10,36,website_form,organic,Alpharetta,alex,open,0,0
LEAD_002004,2025-12-18 17:50:57,2025-12-18 18:36:57,46,instagram_dm,spring_promo,Alpharetta,jordan,nurture,0,0
LEAD_002005,2025-12-21 10:22:17,2025-12-21 10:50:17,28,instagram_dm,newsletter,Alpharetta,taylor,nurture,0,0
LEAD_002006,2026-02-17 22:13:24,2026-02-17 23:18:24,65,instagram_dm,organic,Cumming,sam,lost,0,0
LEAD_002007,2026-01-11 18:24:25,2026-01-11 18:34:25,10,event,newsletter,Cumming,jordan,open,0,0
LEAD_002008,2026-02-20 00:04:57,2026-02-20 00:28:57,24,referral,paid_search,Alpharetta,alex,converted,1,1515
LEAD_002009,2025-11-26 15:24:39,2025-11-26 16:17:39,53,website_form,organic,ATL,sam,converted,1,3340
LEAD_002010,2026-01-16 07:21:40,2026-01-16 09:03:40,102,email,newsletter,ATL,alex,open,0,0
LEAD_002011,2025-11-22 19:57:48,2025-11-22 21:04:48,67,email,partner,Alpharetta,taylor,nurture,0,0
LEAD_002012,2025-11-26 07:35:51,2025-11-26 08:10:51,35,website_form,organic,ATL,sam,open,0,0
LEAD_002013,2026-03-07 13:41:46,2026-03-07 14:10:46,29,email,organic,ATL,taylor,nurture,0,0
LEAD_002014,2025-12-05 12:10:58,2025-12-05 12:35:58,25,email,newsletter,ATL,jordan,nurture,0,0
LEAD_002015,2026-01-21 16:31:40,2026-01-21 16:56:40,25,email,newsletter,Alpharetta,taylor,lost,0,0
LEAD_002016,2026-01-07 03:06:42,2026-01-07 03:11:42,5,event,spring_promo,Cumming,sam,lost,0,0
LEAD_002017,2025-12-30 11:30:18,2025-12-30 13:10:18,100,website_form,organic,Alpharetta,alex,lost,0,0
LEAD_002018,2026-03-06 18:40:34,2026-03-06 19:10:34,30,event,organic,Cumming,taylor,nurture,0,0
LEAD_002019,2025-11-21 10:00:27,2025-11-21 10:16:27,16,email,organic,Cumming,jordan,lost,0,0
LEAD_002020,2026-02-06 10:52:14,2026-02-06 11:35:14,43,instagram_dm,spring_promo,Cumming,taylor,open,0,0
LEAD_002021,2026-03-14 09:43:56,2026-03-14 10:00:56,17,referral,partner,Alpharetta,alex,nurture,0,0
LEAD_002022,2026-01-25 00:26:26,2026-01-25 01:27:26,61,email,paid_search,Cumming,sam,nurture,0,0
LEAD_002023,2026-03-11 05:12:18,2026-03-11 05:28:18,16,email,organic,Remote,jordan,converted,1,1764
LEAD_002024,2025-11-25 01:39:32,2025-11-25 02:34:32,55,email,newsletter,Remote,alex,lost,0,0
LEAD_002025,2026-01-08 01:16:51,2026-01-08 01:41:51,25,email,paid_search,Alpharetta,jordan,nurture,0,0
LEAD_002026,2025-12-20 00:24:38,2025-12-20 01:03:38,39,event,spring_promo,Remote,sam,lost,0,0
LEAD_002027,2026-02-14 11:55:14,2026-02-14 12:53:14,58,referral,organic,Cumming,alex,converted,1,3504
LEAD_002028,2026-03-16 13:17:31,2026-03-16 13:37:31,20,website_form,organic,Cumming,alex,lost,0,0
LEAD_002029,2025-12-19 13:57:46,2025-12-19 14:54:46,57,website_form,paid_search,Alpharetta,sam,nurture,0,0
LEAD_002030,2026-02-05 07:10:45,2026-02-05 07:15:45,5,email,spring_promo,Alpharetta,alex,lost,0,0
LEAD_002031,2025-12-12 13:40:39,2025-12-12 15:06:39,86,website_form,partner,Remote,jordan,open,0,0
LEAD_002032,2026-01-25 15:18:26,2026-01-25 16:21:26,63,instagram_dm,organic,Alpharetta,alex,open,0,0
LEAD_002033,2026-01-13 11:16:54,2026-01-13 11:46:54,30,website_form,organic,Remote,sam,lost,0,0
LEAD_002034,2026-03-15 10:31:54,2026-03-15 11:42:54,71,email,organic,ATL,taylor,nurture,0,0
LEAD_002035,2026-01-30 19:42:53,2026-01-30 20:48:53,66,website_form,spring_promo,Alpharetta,sam,nurture,0,0
LEAD_002036,2025-12-30 17:44:04,2025-12-30 18:16:04,32,website_form,paid_search,Alpharetta,sam,open,0,0
LEAD_002037,2025-12-02 11:45:07,2025-12-02 12:16:07,31,instagram_dm,partner,Alpharetta,jordan,open,0,0
LEAD_002038,2025-12-06 22:44:49,2025-12-06 22:58:49,14,email,organic,ATL,taylor,open,0,0
LEAD_002039,2025-12-15 20:04:08,2025-12-15 20:37:08,33,event,partner,Alpharetta,alex,converted,1,2961
LEAD_002040,2025-12-18 21:56:25,2025-12-18 22:03:25,7,referral,paid_search,Remote,sam,nurture,0,0
LEAD_002041,2026-02-28 20:55:50,2026-02-28 21:49:50,54,email,organic,ATL,jordan,open,0,0
LEAD_002042,2026-01-25 03:28:40,2026-01-25 04:23:40,55,website_form,newsletter,Alpharetta,sam,open,0,0
LEAD_002043,2026-01-20 14:31:19,2026-01-20 14:36:19,5,referral,organic,Cumming,taylor,converted,1,1529
LEAD_002044,2025-12-02 13:41:26,2025-12-02 15:01:26,80,event,newsletter,Remote,taylor,nurture,0,0
LEAD_002045,2026-03-02 00:21:31,2026-03-02 00:40:31,19,referral,spring_promo,Cumming,taylor,converted,1,1040
LEAD_002046,2026-02-13 12:51:41,2026-02-13 15:43:41,172,website_form,newsletter,ATL,sam,nurture,0,0
LEAD_002047,2025-11-26 22:02:28,2025-11-26 22:40:28,38,event,spring_promo,Cumming,alex,converted,1,830
LEAD_002048,2026-02-11 17:43:17,2026-02-11 19:04:17,81,website_form,paid_search,Alpharetta,taylor,open,0,0
LEAD_002049,2026-01-23 00:32:47,2026-01-23 00:46:47,14,instagram_dm,paid_search,ATL,sam,nurture,0,0
LEAD_002050,2025-11-28 14:31:31,2025-11-28 14:56:31,25,event,spring_promo,Alpharetta,alex,lost,0,0
LEAD_002051,2026-01-12 19:03:43,2026-01-12 19:23:43,20,website_form,organic,Remote,jordan,nurture,0,0
LEAD_002052,2026-01-15 23:04:53,2026-01-15 23:11:53,7,event,organic,Remote,sam,lost,0,0
LEAD_002053,2025-12-08 16:35:13,2025-12-08 16:45:13,10,website_form,newsletter,ATL,sam,lost,0,0
LEAD_002054,2026-03-12 06:46:01,2026-03-12 07:15:01,29,event,organic,Remote,taylor,open,0,0
LEAD_002055,2026-02-28 19:05:07,2026-02-28 19:47:07,42,website_form,newsletter,Alpharetta,alex,open,0,0
LEAD_002056,2026-02-07 01:56:26,2026-02-07 02:08:26,12,event,organic,ATL,alex,converted,1,3699
LEAD_002057,2026-01-13 06:34:03,2026-01-13 06:58:03,24,website_form,spring_promo,ATL,sam,nurture,0,0
LEAD_002058,2026-01-07 05:02:27,2026-01-07 05:19:27,17,instagram_dm,spring_promo,ATL,jordan,nurture,0,0
LEAD_002059,2026-02-04 21:57:35,2026-02-04 22:27:35,30,email,spring_promo,Alpharetta,alex,converted,1,1228
LEAD_002060,2026-01-23 06:00:00,2026-01-23 06:51:00,51,email,paid_search,ATL,sam,nurture,0,0
LEAD_002061,2025-11-26 06:30:10,2025-11-26 07:04:10,34,website_form,partner,ATL,jordan,open,0,0
LEAD_002062,2026-01-19 07:09:50,2026-01-19 07:29:50,20,instagram_dm,organic,Alpharetta,taylor,converted,1,735
LEAD_002063,2026-02-23 13:35:55,2026-02-23 14:40:55,65,website_form,organic,Cumming,alex,nurture,0,0
LEAD_002064,2026-01-12 21:46:01,2026-01-12 22:27:01,41,email,spring_promo,Alpharetta,taylor,open,0,0
LEAD_002065,2025-11-25 00:47:28,2025-11-25 01:22:28,35,website_form,newsletter,Alpharetta,alex,lost,0,0
LEAD_002066,2026-02-21 03:38:15,2026-02-21 03:51:15,13,event,spring_promo,ATL,jordan,open,0,0
LEAD_002067,2025-12-12 23:05:02,2025-12-13 00:05:02,60,website_form,newsletter,Remote,sam,lost,0,0
LEAD_002068,2025-12-19 19:59:03,2025-12-19 20:43:03,44,website_form,partner,ATL,alex,open,0,0
LEAD_002069,2025-12-08 13:30:38,2025-12-08 14:16:38,46,website_form,spring_promo,Cumming,jordan,open,0,0
LEAD_002070,2025-12-28 10:10:32,2025-12-28 10:37:32,27,email,paid_search,Alpharetta,alex,converted,1,3654
LEAD_002071,2026-02-17 14:36:02,2026-02-17 14:59:02,23,website_form,spring_promo,ATL,alex,open,0,0
LEAD_002072,2026-01-20 02:59:15,2026-01-20 04:39:15,100,email,organic,Remote,sam,lost,0,0
LEAD_002073,2025-12-13 09:12:51,2025-12-13 09:35:51,23,referral,spring_promo,Cumming,jordan,open,0,0
LEAD_002074,2026-03-04 03:18:25,2026-03-04 03:28:25,10,instagram_dm,organic,ATL,alex,converted,1,2188
LEAD_002075,2026-03-04 08:21:07,2026-03-04 08:57:07,36,email,spring_promo,Remote,alex,nurture,0,0
LEAD_002076,2026-03-03 06:25:19,2026-03-03 06:56:19,31,website_form,organic,Cumming,alex,lost,0,0
LEAD_002077,2025-12-17 10:53:21,2025-12-17 12:00:21,67,instagram_dm,organic,Alpharetta,sam,nurture,0,0
LEAD_002078,2026-01-11 22:43:32,2026-01-11 23:11:32,28,website_form,organic,Cumming,sam,open,0,0
LEAD_002079,2026-03-16 23:55:35,2026-03-17 00:45:35,50,referral,newsletter,Alpharetta,alex,lost,0,0
LEAD_002080,2026-02-19 10:33:08,2026-02-19 11:57:08,84,website_form,partner,ATL,alex,lost,0,0
LEAD_002081,2025-11-22 01:23:54,2025-11-22 02:05:54,42,email,organic,ATL,sam,converted,1,1838
LEAD_002082,2025-11-26 14:56:44,2025-11-26 15:09:44,13,email,spring_promo,Cumming,taylor,nurture,0,0
LEAD_002083,2026-01-13 11:16:43,2026-01-13 11:59:43,43,referral,organic,ATL,jordan,nurture,0,0
LEAD_002084,2026-03-07 21:42:37,2026-03-07 22:06:37,24,website_form,paid_search,Alpharetta,taylor,lost,0,0
LEAD_002085,2026-01-22 10:37:03,2026-01-22 11:15:03,38,email,newsletter,Cumming,alex,lost,0,0
LEAD_002086,2026-01-17 12:51:22,2026-01-17 13:23:22,32,website_form,organic,ATL,taylor,nurture,0,0
LEAD_002087,2025-12-01 10:55:14,2025-12-01 11:05:14,10,instagram_dm,spring_promo,ATL,sam,converted,1,3207
LEAD_002088,2026-02-05 14:40:58,2026-02-05 15:08:58,28,event,organic,Alpharetta,taylor,lost,0,0
LEAD_002089,2026-02-25 10:48:48,2026-02-25 11:01:48,13,email,organic,Alpharetta,sam,open,0,0
LEAD_002090,2026-01-03 10:45:57,2026-01-03 11:06:57,21,email,partner,Cumming,sam,open,0,0
LEAD_002091,2026-02-19 20:55:06,2026-02-19 21:55:06,60,event,paid_search,Cumming,sam,converted,1,1770
LEAD_002092,2026-03-14 12:50:56,2026-03-14 13:24:56,34,email,spring_promo,ATL,sam,open,0,0
LEAD_002093,2025-12-13 06:00:13,2025-12-13 06:48:13,48,email,organic,Alpharetta,taylor,open,0,0
LEAD_002094,2026-01-20 14:20:44,2026-01-20 14:56:44,36,email,spring_promo,ATL,jordan,nurture,0,0
LEAD_002095,2025-12-23 06:06:49,2025-12-23 06:31:49,25,instagram_dm,organic,Cumming,taylor,nurture,0,0
LEAD_002096,2026-02-21 22:34:37,2026-02-21 23:12:37,38,website_form,paid_search,Alpharetta,jordan,open,0,0
LEAD_002097,2026-01-27 02:37:30,2026-01-27 02:43:30,6,referral,organic,Remote,sam,nurture,0,0
LEAD_002098,2026-02-02 22:45:13,2026-02-02 23:39:13,54,email,organic,Cumming,alex,open,0,0
LEAD_002099,2026-02-22 13:08:56,2026-02-22 13:24:56,16,website_form,spring_promo,Alpharetta,taylor,lost,0,0
LEAD_002100,2026-01-05 07:33:04,2026-01-05 08:19:04,46,referral,paid_search,Cumming,jordan,lost,0,0
LEAD_002101,2026-03-08 14:36:56,2026-03-08 15:00:56,24,email,newsletter,Remote,jordan,open,0,0
LEAD_002102,2026-01-21 18:16:46,2026-01-21 18:26:46,10,website_form,organic,Cumming,sam,lost,0,0
LEAD_002103,2025-12-07 18:03:58,2025-12-07 18:21:58,18,instagram_dm,spring_promo,ATL,jordan,open,0,0
LEAD_002104,2026-02-10 07:20:44,2026-02-10 08:06:44,46,referral,organic,Remote,taylor,nurture,0,0
LEAD_002105,2026-02-21 23:44:56,2026-02-22 01:46:56,122,referral,partner,ATL,alex,lost,0,0
LEAD_002106,2025-12-26 19:25:47,2025-12-26 19:55:47,30,event,organic,ATL,sam,open,0,0
LEAD_002107,2026-03-01 15:49:57,2026-03-01 17:41:57,112,referral,organic,ATL,alex,nurture,0,0
LEAD_002108,2026-03-07 12:50:56,2026-03-07 12:56:56,6,website_form,organic,Alpharetta,taylor,converted,1,3041
LEAD_002109,2025-12-22 00:38:28,2025-12-22 01:04:28,26,email,paid_search,ATL,alex,open,0,0
LEAD_002110,2026-03-16 19:41:53,2026-03-16 20:11:53,30,referral,organic,Remote,alex,open,0,0
LEAD_002111,2025-12-05 16:24:19,2025-12-05 17:12:19,48,email,spring_promo,Cumming,sam,nurture,0,0
LEAD_002112,2025-12-13 00:57:41,2025-12-13 01:16:41,19,instagram_dm,newsletter,ATL,jordan,converted,1,1530
LEAD_002113,2025-12-10 21:43:25,2025-12-10 22:24:25,41,instagram_dm,newsletter,Cumming,sam,lost,0,0
LEAD_002114,2026-03-06 01:50:48,2026-03-06 02:17:48,27,email,newsletter,ATL,alex,converted,1,4412
